ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-24,477.45171368704285,464.41724067189534,487.3564459776571,477.45171368704285,477.45171368704285,-2.1779002766570437,-2.1779002766570437,-2.1779002766570437,-2.1779002766570437,-2.1779002766570437,-2.1779002766570437,0.0,0.0,0.0,475.2738134103858
2024-07-25,479.0275730647921,466.0942325920527,488.22986024796285,479.0275730647921,479.0275730647921,-2.2250487825098104,-2.2250487825098104,-2.2250487825098104,-2.2250487825098104,-2.2250487825098104,-2.2250487825098104,0.0,0.0,0.0,476.80252428228226
2024-07-26,480.60343244254125,468.6308793248373,490.8690142214443,480.60343244254125,480.60343244254125,-0.7265034817221184,-0.7265034817221184,-0.7265034817221184,-0.7265034817221184,-0.7265034817221184,-0.7265034817221184,0.0,0.0,0.0,479.87692896081916
2024-07-29,485.33101057578887,472.8909474570326,494.5944339037137,485.33101057578887,485.33101057578887,-1.6053414442372533,-1.6053414442372533,-1.6053414442372533,-1.6053414442372533,-1.6053414442372533,-1.6053414442372533,0.0,0.0,0.0,483.7256691315516
2024-07-30,486.9068699535381,473.44236921730646,495.7254113845934,486.9068699535381,486.9068699535381,-2.3891181411218536,-2.3891181411218536,-2.3891181411218536,-2.3891181411218536,-2.3891181411218536,-2.3891181411218536,0.0,0.0,0.0,484.51775181241624
2024-07-31,487.9101481161233,474.3042966568284,496.1141430263627,487.9101481161233,487.9101481161233,-2.177900276653614,-2.177900276653614,-2.177900276653614,-2.177900276653614,-2.177900276653614,-2.177900276653614,0.0,0.0,0.0,485.7322478394697
2024-08-01,488.9134262787086,475.37770623343533,497.68325156078515,488.9134262787086,488.9134262787086,-2.225048782496331,-2.225048782496331,-2.225048782496331,-2.225048782496331,-2.225048782496331,-2.225048782496331,0.0,0.0,0.0,486.68837749621224
2024-08-02,489.91670444129386,478.1366539070433,501.0122962511203,489.91670444129386,489.91670444129386,-0.726503481724058,-0.726503481724058,-0.726503481724058,-0.726503481724058,-0.726503481724058,-0.726503481724058,0.0,0.0,0.0,489.1902009595698
2024-08-05,492.9265389290497,480.5718980669499,502.77968124323434,492.9265389290497,492.9265389290497,-1.6053414442305671,-1.6053414442305671,-1.6053414442305671,-1.6053414442305671,-1.6053414442305671,-1.6053414442305671,0.0,0.0,0.0,491.3211974848191
2024-08-06,493.9298170916349,480.6492280962764,503.4444422636782,493.9298170916349,493.9298170916349,-2.389118141130634,-2.389118141130634,-2.389118141130634,-2.389118141130634,-2.389118141130634,-2.389118141130634,0.0,0.0,0.0,491.5406989505043
2024-08-07,494.9330952542202,481.5318612077447,504.08160186731953,494.9330952542202,494.9330952542202,-2.177900276658079,-2.177900276658079,-2.177900276658079,-2.177900276658079,-2.177900276658079,-2.177900276658079,0.0,0.0,0.0,492.7551949775621
2024-08-08,495.93637341680545,482.511739796215,504.64193481637403,495.93637341680545,495.93637341680545,-2.2250487825041363,-2.2250487825041363,-2.2250487825041363,-2.2250487825041363,-2.2250487825041363,-2.2250487825041363,0.0,0.0,0.0,493.7113246343013
2024-08-09,496.9396515793907,485.083389631588,507.8047082729593,496.9396515793907,496.9396515793907,-0.7265034817142813,-0.7265034817142813,-0.7265034817142813,-0.7265034817142813,-0.7265034817142813,-0.7265034817142813,0.0,0.0,0.0,496.2131480976764
2024-08-12,498.7093730978842,486.00864163094525,508.002330254967,498.7093730978842,498.7093730978842,-1.605341444247228,-1.605341444247228,-1.605341444247228,-1.605341444247228,-1.605341444247228,-1.605341444247228,0.0,0.0,0.0,497.104031653637
2024-08-13,499.2992802707154,486.47216696803827,508.0737614424414,499.2992802707154,499.2992802707154,-2.3891181411127005,-2.3891181411127005,-2.3891181411127005,-2.3891181411127005,-2.3891181411127005,-2.3891181411127005,0.0,0.0,0.0,496.9101621296027
2024-08-14,499.8891874435466,487.55363017388504,509.53088810222084,499.8891874435466,499.8891874435466,-2.1779002766492264,-2.1779002766492264,-2.1779002766492264,-2.1779002766492264,-2.1779002766492264,-2.1779002766492264,0.0,0.0,0.0,497.71128716689736
2024-08-16,501.0690017892089,488.9169662446482,512.0496083785874,501.0690017892089,501.0690017892089,-0.7265034817392888,-0.7265034817392888,-0.7265034817392888,-0.7265034817392888,-0.7265034817392888,-0.7265034817392888,0.0,0.0,0.0,500.3424983074696
2024-08-19,502.8387233077024,490.1875503955887,512.0168281410488,502.8387233077024,502.8387233077024,-1.6053414442512912,-1.6053414442512912,-1.6053414442512912,-1.6053414442512912,-1.6053414442512912,-1.6053414442512912,0.0,0.0,0.0,501.23338186345114
2024-08-20,503.4286304805336,489.3168899766579,512.4190102498087,503.4286304805336,503.4286304805336,-2.3891181411214806,-2.3891181411214806,-2.3891181411214806,-2.3891181411214806,-2.3891181411214806,-2.3891181411214806,0.0,0.0,0.0,501.03951233941217
2024-08-21,504.01853765336483,490.2944405654072,513.2923155475316,504.01853765336483,504.01853765336483,-2.1779002766536912,-2.1779002766536912,-2.1779002766536912,-2.1779002766536912,-2.1779002766536912,-2.1779002766536912,0.0,0.0,0.0,501.84063737671113
2024-08-22,504.6084448261959,491.0932489997537,512.7595150423733,504.6084448261959,504.6084448261959,-2.225048782500745,-2.225048782500745,-2.225048782500745,-2.225048782500745,-2.225048782500745,-2.225048782500745,0.0,0.0,0.0,502.3833960436952
2024-08-23,505.04328663837134,492.52315214070006,515.382654350284,505.04328663837134,505.04328663837134,-0.7265034817353704,-0.7265034817353704,-0.7265034817353704,-0.7265034817353704,-0.7265034817353704,-0.7265034817353704,0.0,0.0,0.0,504.31678315663595
2024-08-26,506.34781207489766,494.41795449784763,516.2577460776524,506.34781207489766,506.34781207489766,-1.6053414442446046,-1.6053414442446046,-1.6053414442446046,-1.6053414442446046,-1.6053414442446046,-1.6053414442446046,0.0,0.0,0.0,504.74247063065303
2024-08-27,506.7826538870731,492.9796791054766,515.5903286058543,506.7826538870731,506.7826538870731,-2.3891181411253632,-2.3891181411253632,-2.3891181411253632,-2.3891181411253632,-2.3891181411253632,-2.3891181411253632,0.0,0.0,0.0,504.3935357459477
2024-08-28,507.2174956992485,493.2730109630503,515.9237476754848,507.2174956992485,507.2174956992485,-2.1779002766448374,-2.1779002766448374,-2.1779002766448374,-2.1779002766448374,-2.1779002766448374,-2.1779002766448374,0.0,0.0,0.0,505.03959542260367
2024-08-29,507.6523375114239,494.07241630552653,516.7596189946315,507.6523375114239,507.6523375114239,-2.225048782497908,-2.225048782497908,-2.225048782497908,-2.225048782497908,-2.225048782497908,-2.225048782497908,0.0,0.0,0.0,505.427288728926
2024-08-30,508.08717932359934,495.2659262119422,517.7940210292236,508.08717932359934,508.08717932359934,-0.7265034817314513,-0.7265034817314513,-0.7265034817314513,-0.7265034817314513,-0.7265034817314513,-0.7265034817314513,0.0,0.0,0.0,507.3606758418679
2024-09-02,509.39170476012566,496.6342732009832,518.7043318104211,509.39170476012566,509.39170476012566,-1.6053414442379186,-1.6053414442379186,-1.6053414442379186,-1.6053414442379186,-1.6053414442379186,-1.6053414442379186,0.0,0.0,0.0,507.78636331588774
2024-09-03,509.8265465723011,496.1601429712647,519.678785862166,509.8265465723011,509.8265465723011,-2.389118141120787,-2.389118141120787,-2.389118141120787,-2.389118141120787,-2.389118141120787,-2.389118141120787,0.0,0.0,0.0,507.4374284311803
2024-09-04,510.0943840422634,496.34350520566323,519.0606690877762,510.0943840422634,510.0943840422634,-2.1779002766626223,-2.1779002766626223,-2.1779002766626223,-2.1779002766626223,-2.1779002766626223,-2.1779002766626223,0.0,0.0,0.0,507.9164837656008
2024-09-05,510.36222151222574,498.0035921719793,519.5669862110564,510.36222151222574,510.36222151222574,-2.2250487824950707,-2.2250487824950707,-2.2250487824950707,-2.2250487824950707,-2.2250487824950707,-2.2250487824950707,0.0,0.0,0.0,508.13717272973065
2024-09-06,510.6300589821881,498.64114811071016,521.4821400368481,510.6300589821881,510.6300589821881,-0.7265034817216741,-0.7265034817216741,-0.7265034817216741,-0.7265034817216741,-0.7265034817216741,-0.7265034817216741,0.0,0.0,0.0,509.9035555004664
2024-09-09,511.43357139207495,498.9304418526494,520.7430523940044,511.43357139207495,511.43357139207495,-1.6053414442419822,-1.6053414442419822,-1.6053414442419822,-1.6053414442419822,-1.6053414442419822,-1.6053414442419822,0.0,0.0,0.0,509.828229947833
2024-09-10,511.70140886203734,498.50150025517735,520.4909458103692,511.70140886203734,511.70140886203734,-2.38911814111621,-2.38911814111621,-2.38911814111621,-2.38911814111621,-2.38911814111621,-2.38911814111621,0.0,0.0,0.0,509.3122907209211
2024-09-11,511.96924633199967,499.1406982047504,521.4510687829542,511.96924633199967,511.96924633199967,-2.177900276653769,-2.177900276653769,-2.177900276653769,-2.177900276653769,-2.177900276653769,-2.177900276653769,0.0,0.0,0.0,509.7913460553459
2024-09-12,512.237083801962,497.6644351832414,521.1220267185475,512.237083801962,512.237083801962,-2.2250487824945164,-2.2250487824945164,-2.2250487824945164,-2.2250487824945164,-2.2250487824945164,-2.2250487824945164,0.0,0.0,0.0,510.0120350194674
2024-09-13,512.5049212719242,500.9558937937948,522.5602656205753,512.5049212719242,512.5049212719242,-0.7265034817118975,-0.7265034817118975,-0.7265034817118975,-0.7265034817118975,-0.7265034817118975,-0.7265034817118975,0.0,0.0,0.0,511.7784177902123
2024-09-16,511.8477802002538,499.54028110308116,520.822505638001,511.8477802002538,511.8477802002538,-1.6053414442460456,-1.6053414442460456,-1.6053414442460456,-1.6053414442460456,-1.6053414442460456,-1.6053414442460456,0.0,0.0,0.0,510.24243875600774
2024-09-17,511.62873317636365,498.890269252848,520.5964300233167,511.62873317636365,511.62873317636365,-2.3891181411249907,-2.3891181411249907,-2.3891181411249907,-2.3891181411249907,-2.3891181411249907,-2.3891181411249907,0.0,0.0,0.0,509.23961503523867
2024-09-18,511.4096861524735,497.4745211205672,519.6471425393829,511.4096861524735,511.4096861524735,-2.1779002766503397,-2.1779002766503397,-2.1779002766503397,-2.1779002766503397,-2.1779002766503397,-2.1779002766503397,0.0,0.0,0.0,509.23178587582316
2024-09-19,511.19063912858337,497.1444513982543,520.4827752569165,511.19063912858337,511.19063912858337,-2.2250487825023217,-2.2250487825023217,-2.2250487825023217,-2.2250487825023217,-2.2250487825023217,-2.2250487825023217,0.0,0.0,0.0,508.96559034608106
2024-09-20,510.97159210469323,498.6802175991483,521.0463664837217,510.97159210469323,510.97159210469323,-0.7265034817079791,-0.7265034817079791,-0.7265034817079791,-0.7265034817079791,-0.7265034817079791,-0.7265034817079791,0.0,0.0,0.0,510.24508862298524
2024-09-23,510.3144510330228,496.83202537020145,519.7903209508173,510.3144510330228,510.3144510330228,-1.6053414442412068,-1.6053414442412068,-1.6053414442412068,-1.6053414442412068,-1.6053414442412068,-1.6053414442412068,0.0,0.0,0.0,508.7091095887816
2024-09-24,510.09540400913266,496.56404820739453,518.4929091277567,510.09540400913266,510.09540400913266,-2.3891181411337716,-2.3891181411337716,-2.3891181411337716,-2.3891181411337716,-2.3891181411337716,-2.3891181411337716,0.0,0.0,0.0,507.7062858679989
2024-09-25,509.8763569852425,496.77586143228143,518.5679438507975,509.8763569852425,509.8763569852425,-2.1779002766548046,-2.1779002766548046,-2.1779002766548046,-2.1779002766548046,-2.1779002766548046,-2.1779002766548046,0.0,0.0,0.0,507.69845670858774
2024-09-26,509.32796889168026,495.8716024311035,518.3399379473424,509.32796889168026,509.32796889168026,-2.2250487824888427,-2.2250487824888427,-2.2250487824888427,-2.2250487824888427,-2.2250487824888427,-2.2250487824888427,0.0,0.0,0.0,507.1029201091914
2024-09-27,508.77958079811793,496.3997894661241,519.1539731308825,508.77958079811793,508.77958079811793,-0.7265034817040604,-0.7265034817040604,-0.7265034817040604,-0.7265034817040604,-0.7265034817040604,-0.7265034817040604,0.0,0.0,0.0,508.05307731641386
2024-09-30,507.13441651743113,494.16715341308486,516.7116748183945,507.13441651743113,507.13441651743113,-1.6053414442345206,-1.6053414442345206,-1.6053414442345206,-1.6053414442345206,-1.6053414442345206,-1.6053414442345206,0.0,0.0,0.0,505.5290750731966
2024-10-01,506.58602842386887,492.5940763684487,515.0758248491885,506.58602842386887,506.58602842386887,-2.3891181411291944,-2.3891181411291944,-2.3891181411291944,-2.3891181411291944,-2.3891181411291944,-2.3891181411291944,0.0,0.0,0.0,504.1969102827397
2024-10-03,505.48925223674433,492.16346889260035,514.5382627910013,505.48925223674433,505.48925223674433,-2.2250487824966476,-2.2250487824966476,-2.2250487824966476,-2.2250487824966476,-2.2250487824966476,-2.2250487824966476,0.0,0.0,0.0,503.2642034542477
2024-10-04,504.94086414318207,493.9268354972811,514.8949794637355,504.94086414318207,504.94086414318207,-0.726503481729068,-0.726503481729068,-0.726503481729068,-0.726503481729068,-0.726503481729068,-0.726503481729068,0.0,0.0,0.0,504.214360661453
2024-10-07,503.2956998624952,490.5406335872122,513.3062885502171,503.2956998624952,503.2956998624952,-1.605341444249334,-1.605341444249334,-1.605341444249334,-1.605341444249334,-1.605341444249334,-1.605341444249334,0.0,0.0,0.0,501.69035841824586
2024-10-08,502.74731176893306,489.7225023087397,511.1827164505178,502.74731176893306,502.74731176893306,-2.389118141124619,-2.389118141124619,-2.389118141124619,-2.389118141124619,-2.389118141124619,-2.389118141124619,0.0,0.0,0.0,500.3581936278084
2024-10-09,502.1989237240542,488.2137621805518,510.5672318861911,502.1989237240542,502.1989237240542,-2.1779002766558406,-2.1779002766558406,-2.1779002766558406,-2.1779002766558406,-2.1779002766558406,-2.1779002766558406,0.0,0.0,0.0,500.02102344739836
2024-10-10,501.6505356791754,488.853587826863,511.9104246449472,501.6505356791754,501.6505356791754,-2.2250487824938103,-2.2250487824938103,-2.2250487824938103,-2.2250487824938103,-2.2250487824938103,-2.2250487824938103,0.0,0.0,0.0,499.4254868966816
2024-10-11,501.10214763429656,489.0166148615923,511.0674021934175,501.10214763429656,501.10214763429656,-0.7265034817192912,-0.7265034817192912,-0.7265034817192912,-0.7265034817192912,-0.7265034817192912,-0.7265034817192912,0.0,0.0,0.0,500.37564415257725
2024-10-14,499.4569834996601,487.53791054373863,509.71871497294865,499.4569834996601,499.4569834996601,-1.6053414442426475,-1.6053414442426475,-1.6053414442426475,-1.6053414442426475,-1.6053414442426475,-1.6053414442426475,0.0,0.0,0.0,497.85164205541747
2024-10-15,498.9085954547812,484.9325888080181,507.0853142284594,498.9085954547812,498.9085954547812,-2.389118141128501,-2.389118141128501,-2.389118141128501,-2.389118141128501,-2.389118141128501,-2.389118141128501,0.0,0.0,0.0,496.5194773136527
2024-10-16,498.36020740990244,484.6151163526954,507.36124954225295,498.36020740990244,498.36020740990244,-2.177900276660306,-2.177900276660306,-2.177900276660306,-2.177900276660306,-2.177900276660306,-2.177900276660306,0.0,0.0,0.0,496.18230713324215
2024-10-17,497.81181936502367,485.22405406123096,507.2078310478065,497.81181936502367,497.81181936502367,-2.225048782501615,-2.225048782501615,-2.225048782501615,-2.225048782501615,-2.225048782501615,-2.225048782501615,0.0,0.0,0.0,495.58677058252204
2024-10-18,497.2634313201448,485.81953900141235,507.36308435670963,497.2634313201448,497.2634313201448,-0.7265034817212304,-0.7265034817212304,-0.7265034817212304,-0.7265034817212304,-0.7265034817212304,-0.7265034817212304,0.0,0.0,0.0,496.53692783842354
2024-10-21,495.6182672445825,483.50796390410994,505.4374492912191,495.6182672445825,495.6182672445825,-1.605341444246711,-1.605341444246711,-1.605341444246711,-1.605341444246711,-1.605341444246711,-1.605341444246711,0.0,0.0,0.0,494.0129258003358
2024-10-22,495.06987921939503,481.50445288908435,503.9562380008197,495.06987921939503,495.06987921939503,-2.389118141123925,-2.389118141123925,-2.389118141123925,-2.389118141123925,-2.389118141123925,-2.389118141123925,0.0,0.0,0.0,492.68076107827113
2024-10-23,494.5214911942076,481.15693722580704,503.52709837613565,494.5214911942076,494.5214911942076,-2.177900276651452,-2.177900276651452,-2.177900276651452,-2.177900276651452,-2.177900276651452,-2.177900276651452,0.0,0.0,0.0,492.3435909175562
2024-10-24,493.9731031690202,480.18458106059387,502.8696742962854,493.9731031690202,493.9731031690202,-2.225048782498779,-2.225048782498779,-2.225048782498779,-2.225048782498779,-2.225048782498779,-2.225048782498779,0.0,0.0,0.0,491.7480543865214
2024-10-25,493.4247151438328,480.61849634944326,503.229292493479,493.4247151438328,493.4247151438328,-0.7265034817114531,-0.7265034817114531,-0.7265034817114531,-0.7265034817114531,-0.7265034817114531,-0.7265034817114531,0.0,0.0,0.0,492.69821166212137
2024-10-28,491.77955106827045,478.5413113992892,502.10918509437863,491.77955106827045,491.77955106827045,-1.6053414442400247,-1.6053414442400247,-1.6053414442400247,-1.6053414442400247,-1.6053414442400247,-1.6053414442400247,0.0,0.0,0.0,490.1742096240304
2024-10-29,491.23116304308303,477.41609249455263,499.18624068208,491.23116304308303,491.23116304308303,-2.389118141119348,-2.389118141119348,-2.389118141119348,-2.389118141119348,-2.389118141119348,-2.389118141119348,0.0,0.0,0.0,488.8420449019637
2024-10-30,490.68277501789555,476.60888843833493,500.0638179359607,490.68277501789555,490.68277501789555,-2.177900276669236,-2.177900276669236,-2.177900276669236,-2.177900276669236,-2.177900276669236,-2.177900276669236,0.0,0.0,0.0,488.50487474122633
2024-10-31,490.1509398857409,477.0614662143238,499.1019756047237,490.1509398857409,490.1509398857409,-2.2250487824982246,-2.2250487824982246,-2.2250487824982246,-2.2250487824982246,-2.2250487824982246,-2.2250487824982246,0.0,0.0,0.0,487.9258911032427
2024-11-01,489.61910475358627,477.63378730124236,500.3287517869172,489.61910475358627,489.61910475358627,-0.7265034817075349,-0.7265034817075349,-0.7265034817075349,-0.7265034817075349,-0.7265034817075349,-0.7265034817075349,0.0,0.0,0.0,488.89260127187873
2024-11-04,488.0235993571223,474.5974294529511,497.5037423278024,488.0235993571223,488.0235993571223,-1.6053414442440888,-1.6053414442440888,-1.6053414442440888,-1.6053414442440888,-1.6053414442440888,-1.6053414442440888,0.0,0.0,0.0,486.41825791287823
2024-11-05,487.49176422496765,474.56321977413893,496.70178209931873,487.49176422496765,487.49176422496765,-2.3891181411365876,-2.3891181411365876,-2.3891181411365876,-2.3891181411365876,-2.3891181411365876,-2.3891181411365876,0.0,0.0,0.0,485.1026460838311
2024-11-06,486.959929092813,472.9230609655045,494.6645882744972,486.959929092813,486.959929092813,-2.1779002766603823,-2.1779002766603823,-2.1779002766603823,-2.1779002766603823,-2.1779002766603823,-2.1779002766603823,0.0,0.0,0.0,484.7820288161526
2024-11-07,486.4280939606584,473.2055021588412,495.92545418671807,486.4280939606584,486.4280939606584,-2.2250487824953873,-2.2250487824953873,-2.2250487824953873,-2.2250487824953873,-2.2250487824953873,-2.2250487824953873,0.0,0.0,0.0,484.203045178163
2024-11-08,485.89625882850373,473.9324970042862,496.2868480738587,485.89625882850373,485.89625882850373,-0.7265034817325426,-0.7265034817325426,-0.7265034817325426,-0.7265034817325426,-0.7265034817325426,-0.7265034817325426,0.0,0.0,0.0,485.1697553467712
2024-11-11,484.30075343203976,471.771130997556,493.48780022675805,484.30075343203976,484.30075343203976,-1.6053414442392488,-1.6053414442392488,-1.6053414442392488,-1.6053414442392488,-1.6053414442392488,-1.6053414442392488,0.0,0.0,0.0,482.6954119878005
2024-11-12,483.7971533699671,470.7610822701645,493.24631269608557,483.7971533699671,483.7971533699671,-2.389118141118654,-2.389118141118654,-2.389118141118654,-2.389118141118654,-2.389118141118654,-2.389118141118654,0.0,0.0,0.0,481.4080352288484
2024-11-13,483.29355330789446,469.2493421185349,491.5622699112536,483.29355330789446,483.29355330789446,-2.1779002766515303,-2.1779002766515303,-2.1779002766515303,-2.1779002766515303,-2.1779002766515303,-2.1779002766515303,0.0,0.0,0.0,481.1156530312429
2024-11-14,482.7899532458217,468.92574999182006,491.38273648108856,482.7899532458217,482.7899532458217,-2.225048782503192,-2.225048782503192,-2.225048782503192,-2.225048782503192,-2.225048782503192,-2.225048782503192,0.0,0.0,0.0,480.56490446331856
2024-11-18,480.77555299753107,469.0148937660406,491.18781599193215,480.77555299753107,480.77555299753107,-1.6053414442433127,-1.6053414442433127,-1.6053414442433127,-1.6053414442433127,-1.6053414442433127,-1.6053414442433127,0.0,0.0,0.0,479.17021155328774
2024-11-19,480.2719529354584,466.9541816471226,489.676246056664,480.2719529354584,480.2719529354584,-2.389118141127434,-2.389118141127434,-2.389118141127434,-2.389118141127434,-2.389118141127434,-2.389118141127434,0.0,0.0,0.0,477.88283479433096
2024-11-21,479.26475281131303,466.28789915656887,488.6302993037722,479.26475281131303,479.26475281131303,-2.2250487824897123,-2.2250487824897123,-2.2250487824897123,-2.2250487824897123,-2.2250487824897123,-2.2250487824897123,0.0,0.0,0.0,477.03970402882334
2024-11-22,478.76115274924035,466.793496201821,489.12821954439886,478.76115274924035,478.76115274924035,-0.7265034817247052,-0.7265034817247052,-0.7265034817247052,-0.7265034817247052,-0.7265034817247052,-0.7265034817247052,0.0,0.0,0.0,478.03464926751565
2024-11-25,477.25035256302243,464.00085584514596,486.7541268413201,477.25035256302243,477.25035256302243,-1.6053414442473766,-1.6053414442473766,-1.6053414442473766,-1.6053414442473766,-1.6053414442473766,-1.6053414442473766,0.0,0.0,0.0,475.6450111187751
2024-11-26,476.74675247430974,463.2831293095385,485.78545948257596,476.74675247430974,476.74675247430974,-2.3891181411228586,-2.3891181411228586,-2.3891181411228586,-2.3891181411228586,-2.3891181411228586,-2.3891181411228586,0.0,0.0,0.0,474.35763433318687
2024-11-27,476.2431523855971,462.6981621245221,485.45661302462577,476.2431523855971,476.2431523855971,-2.1779002766392472,-2.1779002766392472,-2.1779002766392472,-2.1779002766392472,-2.1779002766392472,-2.1779002766392472,0.0,0.0,0.0,474.06525210895785
2024-11-28,475.7395522968845,462.23229373913586,484.8499649694268,475.7395522968845,475.7395522968845,-2.225048782497518,-2.225048782497518,-2.225048782497518,-2.225048782497518,-2.225048782497518,-2.225048782497518,0.0,0.0,0.0,473.51450351438694
2024-11-29,475.23595220817185,463.71866570158085,486.26176540513677,475.23595220817185,475.23595220817185,-0.7265034817207866,-0.7265034817207866,-0.7265034817207866,-0.7265034817207866,-0.7265034817207866,-0.7265034817207866,0.0,0.0,0.0,474.50944872645107
2024-12-02,473.7251519420339,460.7578394300981,484.0496132082778,473.7251519420339,473.7251519420339,-1.6053414442425378,-1.6053414442425378,-1.6053414442425378,-1.6053414442425378,-1.6053414442425378,-1.6053414442425378,0.0,0.0,0.0,472.1198104977914
2024-12-03,473.2215518533212,459.61222497867675,482.65062019364177,473.2215518533212,473.2215518533212,-2.389118141118281,-2.389118141118281,-2.389118141118281,-2.389118141118281,-2.389118141118281,-2.389118141118281,0.0,0.0,0.0,470.83243371220294
2024-12-04,472.71795176460864,459.54123838562344,482.3985438646943,472.71795176460864,472.71795176460864,-2.177900276657031,-2.177900276657031,-2.177900276657031,-2.177900276657031,-2.177900276657031,-2.177900276657031,0.0,0.0,0.0,470.5400514879516
2024-12-05,472.21435167589607,459.20341135882836,481.1168398247804,472.21435167589607,472.21435167589607,-2.2250487824863217,-2.2250487824863217,-2.2250487824863217,-2.2250487824863217,-2.2250487824863217,-2.2250487824863217,0.0,0.0,0.0,469.98930289340973
2024-12-06,471.65695718431454,459.9073447506084,482.2692311197051,471.65695718431454,471.65695718431454,-0.7265034817110094,-0.7265034817110094,-0.7265034817110094,-0.7265034817110094,-0.7265034817110094,-0.7265034817110094,0.0,0.0,0.0,470.93045370260353
2024-12-09,469.98477370957005,458.01502623557093,480.7007979510928,469.98477370957005,469.98477370957005,-1.6053414442358513,-1.6053414442358513,-1.6053414442358513,-1.6053414442358513,-1.6053414442358513,-1.6053414442358513,0.0,0.0,0.0,468.3794322653342
2024-12-10,469.4273792179886,455.77507617119664,478.59076981869504,469.4273792179886,469.4273792179886,-2.3891181411137046,-2.3891181411137046,-2.3891181411137046,-2.3891181411137046,-2.3891181411137046,-2.3891181411137046,0.0,0.0,0.0,467.03826107687485
2024-12-11,468.86998472640704,455.8559809608318,477.6598616516274,468.86998472640704,468.86998472640704,-2.1779002766481774,-2.1779002766481774,-2.1779002766481774,-2.1779002766481774,-2.1779002766481774,-2.1779002766481774,0.0,0.0,0.0,466.69208444975885
2024-12-12,468.3125902348255,454.8793081405362,477.03857302661186,468.3125902348255,468.3125902348255,-2.2250487824941265,-2.2250487824941265,-2.2250487824941265,-2.2250487824941265,-2.2250487824941265,-2.2250487824941265,0.0,0.0,0.0,466.0875414523314
2024-12-13,467.75519574324403,455.5807218066982,478.2009717281115,467.75519574324403,467.75519574324403,-0.7265034817360174,-0.7265034817360174,-0.7265034817360174,-0.7265034817360174,-0.7265034817360174,-0.7265034817360174,0.0,0.0,0.0,467.028692261508
2024-12-16,466.08301226849954,452.83379488166935,475.44481167683057,466.08301226849954,466.08301226849954,-1.6053414442506646,-1.6053414442506646,-1.6053414442506646,-1.6053414442506646,-1.6053414442506646,-1.6053414442506646,0.0,0.0,0.0,464.4776708242489
2024-12-17,465.525617776918,451.2599232611248,474.4792217241011,465.525617776918,465.525617776918,-2.389118141122485,-2.389118141122485,-2.389118141122485,-2.389118141122485,-2.389118141122485,-2.389118141122485,0.0,0.0,0.0,463.13649963579553
2024-12-18,464.96822328533653,451.33670587581776,473.64410149547444,464.96822328533653,464.96822328533653,-2.177900276652643,-2.177900276652643,-2.177900276652643,-2.177900276652643,-2.177900276652643,-2.177900276652643,0.0,0.0,0.0,462.7903230086839
2024-12-19,464.41082879375506,450.0154367378626,473.23162423909696,464.41082879375506,464.41082879375506,-2.225048782501932,-2.225048782501932,-2.225048782501932,-2.225048782501932,-2.225048782501932,-2.225048782501932,0.0,0.0,0.0,462.18578001125314
2024-12-20,463.8534343021736,451.7188599792463,474.3314859815029,463.8534343021736,463.8534343021736,-0.7265034817262407,-0.7265034817262407,-0.7265034817262407,-0.7265034817262407,-0.7265034817262407,-0.7265034817262407,0.0,0.0,0.0,463.12693082044734
2024-12-23,462.1812508274291,449.50051210477363,472.6396252047336,462.1812508274291,462.1812508274291,-1.6053414442439788,-1.6053414442439788,-1.6053414442439788,-1.6053414442439788,-1.6053414442439788,-1.6053414442439788,0.0,0.0,0.0,460.5759093831851
2024-12-24,461.6238563358476,448.16936078280474,470.71356674748506,461.6238563358476,461.6238563358476,-2.389118141126368,-2.389118141126368,-2.389118141126368,-2.389118141126368,-2.389118141126368,-2.389118141126368,0.0,0.0,0.0,459.2347381947213
2024-12-26,460.50906735268455,447.25660005449214,469.2400806322763,460.50906735268455,460.50906735268455,-2.225048782488453,-2.225048782488453,-2.225048782488453,-2.225048782488453,-2.225048782488453,-2.225048782488453,0.0,0.0,0.0,458.2840185701961
2024-12-27,459.9516728611031,448.4654077538971,471.17658833413736,459.9516728611031,459.9516728611031,-0.7265034817281799,-0.7265034817281799,-0.7265034817281799,-0.7265034817281799,-0.7265034817281799,-0.7265034817281799,0.0,0.0,0.0,459.2251693793749
2024-12-30,458.2794893863586,446.382979306808,468.69448891137375,458.2794893863586,458.2794893863586,-1.605341444237292,-1.605341444237292,-1.605341444237292,-1.605341444237292,-1.605341444237292,-1.605341444237292,0.0,0.0,0.0,456.6741479421213
2024-12-31,457.72209489477706,443.3464981723936,467.1489216944507,457.72209489477706,457.72209489477706,-2.3891181411351483,-2.3891181411351483,-2.3891181411351483,-2.3891181411351483,-2.3891181411351483,-2.3891181411351483,0.0,0.0,0.0,455.3329767536419
2025-01-01,457.1647004031956,443.7868069730627,465.48783956108747,457.1647004031956,457.1647004031956,-2.1779002766615747,-2.1779002766615747,-2.1779002766615747,-2.1779002766615747,-2.1779002766615747,-2.1779002766615747,0.0,0.0,0.0,454.98680012653404
